countyfips,year,pdsi,spei,drought_vals,Water Level Depth
8011,2005,0.4491666666666667,-0.2041666666666667,0.6730769230769231,
8011,2006,0.019999999999999907,0.22333333333333336,2.1538461538461537,
8011,2007,1.2,-0.15499999999999997,0.21153846153846154,4.68
8011,2008,-0.19583333333333333,-0.13833333333333334,2.3773584905660377,
8011,2009,-0.35166666666666685,0.09583333333333337,0.8461538461538461,
8011,2010,0.048333333333333416,-0.145,0.5192307692307693,
8011,2011,-3.0908333333333338,-0.3058333333333333,3.326923076923077,
8011,2012,-4.801666666666667,-1.0933333333333333,3.9423076923076925,
8011,2013,-4.0575,-0.38916666666666666,5.0,
8011,2014,-1.104166666666667,0.019166666666666676,4.365384615384615,
8011,2015,2.1374999999999997,0.09250000000000004,1.4615384615384615,-999999.0
8011,2016,0.2291666666666667,-0.35916666666666663,0.8461538461538461,
8013,2000,-1.6358333333333333,-0.20666666666666664,0.5384615384615384,
8013,2001,-1.8499999999999999,-0.19833333333333333,0.019230769230769232,
8013,2002,-4.810833333333333,-0.5575,2.811320754716981,
8013,2003,-2.8975000000000004,-0.16999999999999996,1.75,
8013,2004,-0.8224999999999997,0.28916666666666674,1.25,
8013,2005,0.15916666666666662,-0.045000000000000005,0.038461538461538464,
8013,2006,-2.3641666666666667,-0.1625000000000001,1.5769230769230769,
8013,2007,-1.2358333333333331,-0.065,0.23076923076923078,
8013,2008,-1.3383333333333332,-0.05666666666666669,0.5849056603773585,
8013,2009,1.0775,0.11833333333333333,0.38461538461538464,
8013,2010,2.430833333333333,-0.0033333333333333327,0.7692307692307693,
8013,2011,1.7316666666666665,0.2875,1.1153846153846154,
8013,2012,-3.2258333333333336,-0.6675,2.4038461538461537,
8013,2013,-1.6183333333333334,0.22999999999999998,1.5849056603773586,
8013,2014,3.8658333333333332,0.42333333333333334,0.0,
8013,2015,4.626666666666666,0.10416666666666667,0.19230769230769232,
8013,2016,1.0258333333333336,-0.2750000000000001,1.0576923076923077,
8014,2000,-1.6191666666666666,-0.34833333333333333,0.40384615384615385,
8014,2001,-1.8308333333333333,-0.03916666666666666,0.0,
8014,2002,-4.7625,-0.5033333333333334,2.792452830188679,
8014,2003,-2.8683333333333336,-0.36999999999999994,1.6538461538461537,
8014,2004,-0.8141666666666665,0.30083333333333334,1.0769230769230769,
8014,2005,0.1575,-0.19499999999999998,0.038461538461538464,
8014,2006,-2.3416666666666663,-0.3266666666666667,1.5769230769230769,
8014,2007,-1.2233333333333334,0.013333333333333364,0.1346153846153846,
8014,2008,-1.3250000000000002,-0.24250000000000002,0.6226415094339622,
8014,2009,1.0666666666666667,0.2383333333333333,0.4230769230769231,
8014,2010,2.4066666666666667,-0.19499999999999998,0.6153846153846154,
8014,2011,1.7141666666666664,0.15749999999999997,1.1153846153846154,
8014,2012,-3.193333333333333,-0.7858333333333333,1.9038461538461537,
8014,2013,-1.6016666666666666,0.1466666666666667,1.528301886792453,
8014,2014,3.826666666666666,0.4641666666666666,0.0,
8014,2015,4.581666666666667,0.3266666666666667,0.09615384615384616,
8014,2016,1.0150000000000003,-0.35083333333333333,0.7884615384615384,
8015,2000,-0.805,-0.09749999999999998,0.4807692307692308,125.60499999999999
8015,2001,-0.07500000000000005,-0.1625,0.3076923076923077,51.723333333333336
8015,2002,-3.8941666666666666,-0.7975000000000002,3.4716981132075473,58.03399999999999
8015,2003,-3.2266666666666666,-0.375,3.576923076923077,66.48288659793812
8015,2004,0.16916666666666677,-0.09083333333333332,1.9038461538461537,0.0
8015,2005,0.44583333333333325,-0.1225,0.40384615384615385,
8015,2006,0.01750000000000007,0.06416666666666662,1.4423076923076923,47.68
8015,2007,1.1858333333333337,0.1633333333333333,0.038461538461538464,
8015,2008,-0.1958333333333334,0.006666666666666654,0.6226415094339622,
8015,2009,-0.34833333333333333,-0.13916666666666666,0.8076923076923077,0.0
8015,2010,0.04833333333333334,0.08666666666666663,0.34615384615384615,88.73
8015,2011,-3.06,-0.20916666666666664,1.2884615384615385,
8015,2012,-4.753333333333333,-0.7325,3.230769230769231,
8015,2013,-4.016666666666667,0.24249999999999997,2.5849056603773586,
8015,2014,-1.0933333333333335,0.18249999999999997,0.40384615384615385,
8015,2015,2.1166666666666667,0.09666666666666666,0.21153846153846154,
8015,2016,0.22750000000000004,-0.3316666666666666,0.2692307692307692,
8017,2000,-1.0516666666666667,-0.35833333333333334,0.6346153846153846,215.87
8017,2001,-0.48583333333333334,-0.14416666666666667,0.019230769230769232,
8017,2002,-3.6008333333333327,-0.5549999999999999,3.30188679245283,
8017,2003,-2.905,-0.5116666666666666,3.3461538461538463,
8017,2004,-1.1441666666666663,0.17833333333333334,3.0576923076923075,
8017,2005,-0.3900000000000001,-0.13249999999999998,1.0576923076923077,
8017,2006,-0.5358333333333333,0.020833333333333297,2.0961538461538463,
8017,2007,0.5441666666666666,-0.055833333333333346,0.5,
8017,2008,0.014166666666666605,0.0366666666666667,1.6981132075471699,
8017,2009,1.1408333333333334,0.31583333333333335,0.46153846153846156,
8017,2010,0.8075000000000001,-0.12999999999999998,0.4230769230769231,
8017,2011,-1.6124999999999998,-0.007500000000000007,2.4615384615384617,186.8
8017,2012,-4.206666666666666,-0.9474999999999999,3.4423076923076925,
8017,2013,-3.6816666666666666,-0.11333333333333334,4.584905660377358,
8017,2014,-0.8500000000000001,0.11416666666666668,3.576923076923077,
8017,2015,1.9341666666666668,0.09000000000000001,1.2115384615384615,
8017,2016,0.5491666666666667,-0.3741666666666667,0.7115384615384616,
8019,2000,-1.6466666666666667,-0.057500000000000016,0.5384615384615384,
8019,2001,-1.8633333333333333,-0.1825,0.019230769230769232,
8019,2002,-4.824166666666666,-0.7050000000000001,3.188679245283019,
8019,2003,-2.9083333333333337,-0.014166666666666687,2.230769230769231,
8019,2004,-0.8316666666666667,0.15666666666666665,1.7115384615384615,
8019,2005,0.17250000000000007,-0.013333333333333345,0.15384615384615385,
8019,2006,-2.3375,0.04499999999999995,0.9230769230769231,
8019,2007,-1.2249999999999999,0.03833333333333331,0.019230769230769232,
8019,2008,-1.325,0.12249999999999998,0.5849056603773585,
8019,2009,1.065,0.06333333333333334,0.4807692307692308,
8019,2010,2.4074999999999998,-0.0016666666666666542,0.9615384615384616,
8019,2011,1.7233333333333334,0.29250000000000004,0.8269230769230769,
8019,2012,-3.230833333333333,-0.5508333333333334,2.6923076923076925,
8019,2013,-1.6274999999999997,0.2875,1.9622641509433962,
8019,2014,3.839166666666666,0.46916666666666673,0.0,
8019,2015,4.586666666666668,0.15666666666666665,0.19230769230769232,
8019,2016,1.0116666666666672,-0.16333333333333333,0.6538461538461539,
8021,2000,-1.5524999999999995,-0.24999999999999997,0.7307692307692307,
8021,2001,0.03416666666666671,-0.11583333333333334,0.25,
8021,2002,-5.486666666666667,-0.7716666666666666,3.830188679245283,
8021,2003,-5.354166666666667,-0.30500000000000005,4.0,
8021,2004,-1.7025,0.04750000000000001,2.3846153846153846,9.29
8021,2005,-0.029999999999999916,-0.015000000000000032,1.25,18.740000000000002
8021,2006,-0.5616666666666669,0.18249999999999997,2.1153846153846154,
8021,2007,2.2808333333333333,0.135,0.6923076923076923,
8021,2008,-0.15583333333333318,0.14666666666666667,0.5849056603773585,
8021,2009,-0.0041666666666666545,-0.006666666666666686,0.5,
8021,2010,-0.79,-0.14166666666666664,0.5961538461538461,
8021,2011,-3.1425,-0.3383333333333334,3.3076923076923075,0.0
8021,2012,-4.6175,-0.7066666666666667,2.8846153846153846,21.144999999999996
8021,2013,-2.2625000000000006,-0.0008333333333333063,2.6792452830188678,
8021,2014,-0.5341666666666667,-0.4583333333333333,1.8653846153846154,
8021,2015,-0.20666666666666667,0.12583333333333335,1.0961538461538463,
8021,2016,-0.5691666666666667,-0.1825,0.6346153846153846,
8023,2000,-1.5175,-0.28833333333333333,0.7692307692307693,
8023,2001,0.06416666666666669,-0.255,0.34615384615384615,125.18
8023,2002,-5.434166666666667,-0.6749999999999999,4.0754716981132075,
8023,2003,-5.306666666666667,-0.03583333333333335,4.211538461538462,23.58
8023,2004,-1.6458333333333333,0.10000000000000002,2.5,0.71
8023,2005,-0.030833333333333306,-0.023333333333333317,1.1730769230769231,7.97
8023,2006,-0.5533333333333331,0.044999999999999984,2.076923076923077,
8023,2007,2.2708333333333335,0.2883333333333334,0.4423076923076923,
8023,2008,-0.15666666666666665,0.04583333333333334,0.6037735849056604,
8023,2009,-0.01166666666666668,-0.2775,0.40384615384615385,
8023,2010,-0.7733333333333334,-0.11249999999999999,0.6923076923076923,
8023,2011,-3.181666666666667,-0.42749999999999994,3.3846153846153846,
8023,2012,-4.6325,-0.7841666666666667,2.8461538461538463,
8023,2013,-2.315,0.09999999999999999,3.018867924528302,
8023,2014,-0.5700000000000001,-0.2766666666666666,1.6538461538461537,
8023,2015,-0.14500000000000002,-0.06999999999999999,0.8269230769230769,-999999.0
8023,2016,-0.5475,-0.17166666666666672,0.6538461538461539,
8025,2000,-0.8133333333333334,-0.2225,0.38461538461538464,
8025,2001,-0.07416666666666664,-0.048333333333333346,0.3076923076923077,
8025,2002,-3.9324999999999997,-0.9025000000000002,3.5660377358490565,
8025,2003,-3.26,-0.8608333333333333,3.7115384615384617,
8025,2004,0.17083333333333314,0.07750000000000001,2.25,13.26
8025,2005,0.4491666666666667,-0.3691666666666667,0.7307692307692307,
8025,2006,0.019999999999999907,0.006666666666666672,2.1923076923076925,
8025,2007,1.2,-0.12750000000000003,0.07692307692307693,
8025,2008,-0.19583333333333333,-0.13166666666666668,1.6037735849056605,
8025,2009,-0.35166666666666685,-0.11583333333333336,0.75,
8025,2010,0.048333333333333416,-0.18416666666666667,0.5769230769230769,
8025,2011,-3.0908333333333338,-0.3249999999999999,3.480769230769231,
8025,2012,-4.801666666666667,-1.3225,4.038461538461538,
8025,2013,-4.0575,-0.515,5.0,
8025,2014,-1.104166666666667,-0.054999999999999986,4.365384615384615,
8025,2015,2.1374999999999997,-0.17916666666666667,1.3846153846153846,-999999.0
8025,2016,0.2291666666666667,-0.18083333333333332,0.75,
8027,2000,-0.8133333333333334,-0.3016666666666667,0.3076923076923077,
8027,2001,-0.07416666666666664,-0.16416666666666666,0.3076923076923077,
8027,2002,-3.9324999999999997,-0.7983333333333332,3.849056603773585,273.5
8027,2003,-3.26,-0.11583333333333334,4.0,100.0
8027,2004,0.17083333333333314,0.10583333333333339,1.7884615384615385,40.9
8027,2005,0.4491666666666667,-0.1333333333333334,0.7692307692307693,
8027,2006,0.019999999999999907,0.1208333333333334,2.0961538461538463,285.94
8027,2007,1.2,0.20999999999999996,0.15384615384615385,0.0
8027,2008,-0.19583333333333333,-0.04166666666666665,0.7358490566037735,
8027,2009,-0.35166666666666685,0.009999999999999972,0.9807692307692307,50.03
8027,2010,0.048333333333333416,-0.39250000000000007,0.6730769230769231,88.71
8027,2011,-3.0908333333333338,-0.33666666666666667,3.076923076923077,59.807567567567574
8027,2012,-4.801666666666667,-0.7899999999999999,3.0576923076923075,54.873333333333335
8027,2013,-4.0575,0.04666666666666666,3.0,
8027,2014,-1.104166666666667,0.05833333333333334,0.46153846153846156,
8027,2015,2.1374999999999997,0.17416666666666666,0.0,
8027,2016,0.2291666666666667,-0.2874999999999999,0.6346153846153846,-499977.745
8029,2000,-2.6858333333333335,-0.37000000000000005,0.6923076923076923,
8029,2001,-3.2558333333333334,-0.44083333333333335,0.38461538461538464,502.56
8029,2002,-6.155,-0.7783333333333334,3.509433962264151,
8029,2003,-4.026666666666667,-0.6766666666666666,3.6923076923076925,
8029,2004,-1.7225000000000001,-0.051666666666666604,2.9038461538461537,
8029,2005,1.4841666666666666,0.07666666666666667,0.4423076923076923,
8029,2006,0.2641666666666668,-0.14583333333333331,0.7115384615384616,
8029,2007,-0.1416666666666667,-0.21416666666666664,1.0384615384615385,
8029,2008,-0.07499999999999997,-0.08416666666666668,0.1320754716981132,
8029,2009,-0.23833333333333329,-0.38666666666666655,0.5961538461538461,
8029,2010,-0.0025000000000000022,0.19833333333333336,0.1346153846153846,
8029,2011,0.8141666666666668,-0.1125,0.0,
8029,2012,-3.555,-0.7624999999999998,2.8846153846153846,
8029,2013,-2.499166666666667,0.0375,2.641509433962264,
8029,2014,1.1125,-0.03166666666666668,0.7115384615384616,
8029,2015,0.7358333333333333,0.17833333333333337,0.9615384615384616,
8029,2016,-0.43583333333333335,-0.21916666666666665,0.15384615384615385,
8031,2000,-1.6358333333333333,-0.23833333333333337,0.28846153846153844,
8031,2001,-1.8499999999999999,-0.030000000000000013,0.0,
8031,2002,-4.810833333333333,-0.6166666666666667,3.1132075471698113,
8031,2003,-2.8975000000000004,-0.4391666666666667,2.1153846153846154,
8031,2004,-0.8224999999999997,0.09750000000000004,1.2884615384615385,76.37499999999999
8031,2005,0.15916666666666662,-0.26666666666666666,0.057692307692307696,43.39
8031,2006,-2.3641666666666667,-0.38499999999999995,1.7692307692307692,
8031,2007,-1.2358333333333331,-0.01250000000000003,0.2692307692307692,
8031,2008,-1.3383333333333332,-0.3458333333333334,1.0566037735849056,
8031,2009,1.0775,0.21083333333333334,0.4230769230769231,
8031,2010,2.430833333333333,-0.3733333333333333,0.6153846153846154,
8031,2011,1.7316666666666665,0.11916666666666664,1.1923076923076923,
8031,2012,-3.2258333333333336,-0.7374999999999999,1.8461538461538463,
8031,2013,-1.6183333333333334,0.12749999999999997,1.7547169811320755,
8031,2014,3.8658333333333332,0.3916666666666666,0.0,
8031,2015,4.626666666666666,0.36000000000000004,0.09615384615384616,205.66
8031,2016,1.0258333333333336,-0.34583333333333327,0.6730769230769231,
8033,2000,-2.6858333333333335,-0.4091666666666666,0.8653846153846154,
8033,2001,-3.2558333333333334,-0.4708333333333334,0.25,
8033,2002,-6.155,-1.0383333333333333,3.7735849056603774,
8033,2003,-4.026666666666667,-0.4883333333333333,4.0576923076923075,
8033,2004,-1.7225000000000001,-0.11916666666666671,3.230769230769231,
8033,2005,1.4841666666666666,-0.012499999999999983,0.36538461538461536,
8033,2006,0.2641666666666668,-0.11666666666666663,1.4807692307692308,
8033,2007,-0.1416666666666667,-0.09999999999999998,1.6153846153846154,
8033,2008,-0.07499999999999997,-0.03999999999999998,0.11320754716981132,
8033,2009,-0.23833333333333329,-0.365,0.75,
8033,2010,-0.0025000000000000022,0.19666666666666668,0.46153846153846156,
8033,2011,0.8141666666666668,-0.23500000000000001,0.28846153846153844,
8033,2012,-3.555,-0.7808333333333334,2.4423076923076925,
8033,2013,-2.499166666666667,-0.11166666666666669,2.509433962264151,
8033,2014,1.1125,-0.27166666666666667,2.1923076923076925,
8033,2015,0.7358333333333333,0.2191666666666667,1.0384615384615385,
8033,2016,-0.43583333333333335,-0.12333333333333334,0.5,
8035,2000,-1.6358333333333333,-0.13833333333333334,0.3076923076923077,494.50200000000007
8035,2001,-1.8499999999999999,-0.1691666666666667,0.0,612.598888888889
8035,2002,-4.810833333333333,-0.5383333333333334,3.2830188679245285,1135.025714285714
8035,2003,-2.8975000000000004,-0.22583333333333336,2.423076923076923,324.0
8035,2004,-0.8224999999999997,0.325,1.4423076923076923,
8035,2005,0.15916666666666662,-0.09000000000000001,0.3076923076923077,902.1671428571427
8035,2006,-2.3641666666666667,-0.009166666666666656,1.5769230769230769,495.06666666666666
8035,2007,-1.2358333333333331,0.1141666666666667,0.17307692307692307,416.41
8035,2008,-1.3383333333333332,-0.11583333333333333,1.169811320754717,
8035,2009,1.0775,0.2641666666666666,0.4230769230769231,293.655
8035,2010,2.430833333333333,-0.35083333333333333,0.5961538461538461,719.99
8035,2011,1.7316666666666665,0.14333333333333334,1.8076923076923077,264.34117647058827
8035,2012,-3.2258333333333336,-0.6649999999999999,2.3461538461538463,683.75
8035,2013,-1.6183333333333334,0.02250000000000001,2.3962264150943398,654.725
8035,2014,3.8658333333333332,0.43,0.17307692307692307,760.6666666666666
8035,2015,4.626666666666666,0.46416666666666656,0.15384615384615385,839.0130000000001
8035,2016,1.0258333333333336,-0.32249999999999995,0.6730769230769231,1023.7272727272727
8037,2000,-2.6858333333333335,-0.09666666666666666,0.5961538461538461,
8037,2001,-3.2558333333333334,-0.30583333333333335,0.07692307692307693,
8037,2002,-6.155,-0.7208333333333333,3.358490566037736,
8037,2003,-4.026666666666667,-0.19416666666666668,3.0961538461538463,40.31813084112149
8037,2004,-1.7225000000000001,-0.1675,1.8461538461538463,
8037,2005,1.4841666666666666,0.2175,0.38461538461538464,
8037,2006,0.2641666666666668,-0.065,0.5384615384615384,
8037,2007,-0.1416666666666667,-0.14500000000000002,0.5384615384615384,
8037,2008,-0.07499999999999997,0.20999999999999996,0.11320754716981132,
8037,2009,-0.23833333333333329,-0.03666666666666666,0.5769230769230769,
8037,2010,-0.0025000000000000022,0.12666666666666668,1.1153846153846154,2.31
8037,2011,0.8141666666666668,0.09749999999999999,0.0,9.165
8037,2012,-3.555,-0.6641666666666667,2.980769230769231,
8037,2013,-2.499166666666667,0.13166666666666663,2.5283018867924527,
8037,2014,1.1125,0.37000000000000005,0.17307692307692307,
8037,2015,0.7358333333333333,-0.22083333333333333,1.0384615384615385,
8037,2016,-0.43583333333333335,-0.20249999999999999,0.2692307692307692,
8039,2000,-1.3849999999999998,-0.012499999999999992,0.36538461538461536,6.3
8039,2001,-1.2899999999999998,0.05083333333333335,0.0,
8039,2002,-4.5625,-0.6016666666666666,3.207547169811321,8.27
8039,2003,-3.0383333333333327,-0.17833333333333334,3.019230769230769,48.2
8039,2004,-0.5316666666666665,0.10833333333333332,2.3461538461538463,74.038
8039,2005,0.23583333333333345,-0.1383333333333333,0.6346153846153846,
8039,2006,-1.6141666666666665,-0.20333333333333323,2.1346153846153846,
8039,2007,-0.4575,0.055833333333333346,0.17307692307692307,
8039,2008,-0.9700000000000001,-0.10416666666666663,1.320754716981132,
8039,2009,0.6475000000000001,0.355,0.5192307692307693,
8039,2010,1.6850000000000003,-0.31749999999999995,0.5961538461538461,
8039,2011,0.1891666666666667,-0.014999999999999994,1.9230769230769231,
8039,2012,-3.765,-0.7166666666666668,2.730769230769231,
8039,2013,-2.4324999999999997,0.14999999999999997,3.452830188679245,
8039,2014,2.2716666666666665,0.27999999999999997,1.3076923076923077,
8039,2015,3.845833333333333,0.4025,0.09615384615384616,
8039,2016,0.7799999999999999,-0.1566666666666667,0.9807692307692307,337.4
8041,2000,-0.8533333333333334,-0.028333333333333346,0.28846153846153844,71.90200000000002
8041,2001,-0.1633333333333333,-0.04166666666666666,0.0,43.41
8041,2002,-3.9775000000000005,-0.7441666666666666,3.3207547169811322,53.4
8041,2003,-3.2425,-0.3925,3.3653846153846154,551.0
8041,2004,0.12249999999999994,0.16999999999999996,2.0384615384615383,46.81666666666666
8041,2005,0.4333333333333334,-0.19666666666666666,0.5961538461538461,47.39
8041,2006,-0.10000000000000016,-0.15999999999999998,2.019230769230769,457.4644444444444
8041,2007,1.0783333333333334,-0.17833333333333332,0.11538461538461539,46.268
8041,2008,-0.25416666666666665,-0.15916666666666665,1.1886792452830188,457.41
8041,2009,-0.28083333333333343,0.13916666666666666,0.7307692307692307,256.4
8041,2010,0.16833333333333333,-0.43500000000000005,0.6538461538461539,138.83666666666667
8041,2011,-2.8491666666666666,-0.11583333333333333,3.269230769230769,279.1425
8041,2012,-4.721666666666668,-1.0533333333333332,3.5384615384615383,
8041,2013,-3.935,0.07833333333333335,4.283018867924528,837.0800000000002
8041,2014,-0.855,0.11666666666666664,2.3076923076923075,187.1825
8041,2015,2.2616666666666667,0.3716666666666666,0.6730769230769231,-666654.49
8041,2016,0.2691666666666666,-0.19833333333333336,0.9038461538461539,385.2372413793104
8043,2000,-0.8133333333333334,-0.225,0.3076923076923077,
8043,2001,-0.07416666666666664,-0.1958333333333333,0.3076923076923077,
8043,2002,-3.9324999999999997,-0.7208333333333332,3.7169811320754715,
8043,2003,-3.26,-0.46,3.8461538461538463,
8043,2004,0.17083333333333314,0.10416666666666667,2.2115384615384617,
8043,2005,0.4491666666666667,-0.19083333333333333,0.7692307692307693,
8043,2006,0.019999999999999907,0.16749999999999998,2.1153846153846154,
8043,2007,1.2,0.1208333333333333,0.19230769230769232,
8043,2008,-0.19583333333333333,-0.19666666666666663,1.169811320754717,
8043,2009,-0.35166666666666685,0.11416666666666668,0.9615384615384616,
8043,2010,0.048333333333333416,-0.35333333333333333,0.7115384615384616,
8043,2011,-3.0908333333333338,-0.2333333333333334,3.3076923076923075,
8043,2012,-4.801666666666667,-0.8741666666666666,3.076923076923077,
8043,2013,-4.0575,0.08333333333333333,3.1132075471698113,
8043,2014,-1.104166666666667,0.05833333333333333,0.5192307692307693,
8043,2015,2.1374999999999997,0.23666666666666672,0.21153846153846154,
8043,2016,0.2291666666666667,-0.29083333333333333,0.5961538461538461,
8045,2000,-2.6858333333333335,-0.30916666666666665,0.6923076923076923,
8045,2001,-3.2558333333333334,-0.4241666666666666,0.38461538461538464,
8045,2002,-6.155,-0.7983333333333333,3.4716981132075473,
8045,2003,-4.026666666666667,-0.4683333333333333,4.0,
8045,2004,-1.7225000000000001,-0.02500000000000002,3.9038461538461537,
8045,2005,1.4841666666666666,0.3358333333333334,2.230769230769231,
8045,2006,0.2641666666666668,-0.08083333333333333,1.0769230769230769,
8045,2007,-0.1416666666666667,-0.36833333333333335,1.1346153846153846,
8045,2008,-0.07499999999999997,-0.006666666666666682,0.41509433962264153,
8045,2009,-0.23833333333333329,-0.16583333333333336,0.7307692307692307,
